id,main_term,match_ontology,match_term,pubmed_data,pubmed_id,sent_id,journal,impactfactor
2720,RUNX1T1,ionradiation,"Gamma Ray",2002,12322970,12322970_9,Biomaterials,8.557
2730,RUNX1T1,ionradiation,"Gamma Ray",2002,12419630,12419630_3,Biomaterials,8.557
2731,RUNX1T1,ionradiation,"Gamma Ray",2003,14568431,14568431_5,Biomaterials,8.557
2736,RUNX1T1,ionradiation,"Gamma Ray",2007,17530635,17530635_8,"Journal of biomedical materials research. Part A",3.369
2723,RUNX1T1,ionradiation,"Gamma Ray",2007,18161812,18161812_6,"Journal of biomedical materials research. Part B, Applied biomaterials",2.759
2725,RUNX1T1,ionradiation,"Gamma Ray",1990,2237937,2237937_2,"Toxicology letters",3.262
2729,RUNX1T1,ionradiation,"Gamma Ray",1990,2237937,2237937_4,"Toxicology letters",3.262
2734,RUNX1T1,ionradiation,"Gamma Ray",2014,25151446,25151446_3,"Journal of the mechanical behavior of biomedical materials",0
2735,RUNX1T1,ionradiation,"Gamma Ray",1989,2654552,2654552_4,Mutagenesis,2.793
2733,RUNX1T1,ionradiation,"Gamma Ray",1985,3159437,3159437_3,Biomaterials,8.557
2727,RUNX1T1,ionradiation,"Gamma Ray",1985,3159437,3159437_5,Biomaterials,8.557
2728,RUNX1T1,ionradiation,"Gamma Ray",1998,9758037,9758037_2,Biomaterials,8.557
2719,RUNX1T1,ionradiation,"Radiation, Ionizing",2001,11566293,11566293_2,"Chemico-biological interactions",2.577
1330,RYR1,ionradiation,"Alpha Particle",2008,18182331,18182331_14,"DNA repair",0
1327,RYR1,ionradiation,"Alpha Particle",2008,18846259,18846259_7,"Dose-response : a publication of International Hormesis Society",1.217
1325,RYR1,ionradiation,"Alpha Particle",2011,22207102,22207102_4,"Mutation research",3.68
1326,RYR1,ionradiation,"Alpha Particle",2013,23811167,23811167_8,"Mutation research",3.68
1328,RYR1,ionradiation,"Alpha Particle",2014,24714417,24714417_1,"PloS one",3.234
1329,RYR1,ionradiation,"Alpha Particle",2014,24714417,24714417_3,"PloS one",3.234
1336,RYR1,ionradiation,"Gamma Ray",2006,16522646,16522646_5,"Nucleic acids research",9.112
1334,RYR1,ionradiation,"Gamma Ray",2008,18846259,18846259_7,"Dose-response : a publication of International Hormesis Society",1.217
1332,RYR1,ionradiation,"Gamma Ray",2011,22207102,22207102_4,"Mutation research",3.68
1333,RYR1,ionradiation,"Gamma Ray",2013,23811167,23811167_8,"Mutation research",3.68
1335,RYR1,ionradiation,"Gamma Ray",2014,24714417,24714417_1,"PloS one",3.234
1331,RYR1,ionradiation,"Gamma Ray",1995,7473349,7473349_6,"Journal of radiation research",1.797
1320,RYR1,ionradiation,"Radiation, Ionizing",2000,10917208,10917208_1,"Cancer gene therapy",2.416
1321,RYR1,ionradiation,"Radiation, Ionizing",2004,15162011,15162011_5,"Cytogenetic and genome research",1.561
1314,RYR1,ionradiation,"Radiation, Ionizing",2008,18325854,18325854_2,"DNA repair",0
1323,RYR1,ionradiation,"Radiation, Ionizing",2008,18801460,18801460_5,"Mutation research",3.68
1317,RYR1,ionradiation,"Radiation, Ionizing",2009,19583974,19583974_4,"Mutation research",3.68
1319,RYR1,ionradiation,"Radiation, Ionizing",2009,20004634,20004634_3,"Cancer epidemiology",2.711
1324,RYR1,ionradiation,"Radiation, Ionizing",2010,20150414,20150414_2,"Nucleic acids research",9.112
1322,RYR1,ionradiation,"Radiation, Ionizing",2010,20740641,20740641_8,"Environmental and molecular mutagenesis",2.63
1318,RYR1,ionradiation,"Radiation, Ionizing",2012,22237628,22237628_2,"Cancer research",9.329
1316,RYR1,ionradiation,"Radiation, Ionizing",2015,25840584,25840584_6,"Molecular cancer therapeutics",5.683
1315,RYR1,ionradiation,"Radiation, Ionizing",2015,25973742,25973742_2,"DNA repair",0
15005,S100A1,ionradiation,"Radiation, Ionizing",2007,17785350,17785350_1,"Molecular &amp; cellular proteomics : MCP",6.564
15003,S100A1,ionradiation,"Radiation, Ionizing",2007,17785350,17785350_10,"Molecular &amp; cellular proteomics : MCP",6.564
15002,S100A1,ionradiation,"Radiation, Ionizing",2008,18620780,18620780_2,"Lung cancer (Amsterdam, Netherlands)",3.958
15004,S100A1,ionradiation,"Radiation, Ionizing",2010,20531302,20531302_7,Oncogene,8.459
13478,S100A14,ionradiation,"Radiation, Ionizing",2011,21824916,21824916_5,"Nucleic acids research",9.112
16503,S100A4,ionradiation,"Gamma Ray",2013,23994692,23994692_3,"The international journal of biochemistry &amp; cell biology",4.046
16502,S100A4,ionradiation,"Radiation, Ionizing",2007,17785350,17785350_10,"Molecular &amp; cellular proteomics : MCP",6.564
16501,S100A4,ionradiation,"Radiation, Ionizing",2008,18620780,18620780_2,"Lung cancer (Amsterdam, Netherlands)",3.958
14974,S100A6,ionradiation,"Gamma Ray",1998,9777017,9777017_2,"Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e bio",1.006
14973,S100A6,ionradiation,"Radiation, Ionizing",2007,17785350,17785350_1,"Molecular &amp; cellular proteomics : MCP",6.564
14971,S100A6,ionradiation,"Radiation, Ionizing",2008,18620780,18620780_2,"Lung cancer (Amsterdam, Netherlands)",3.958
14972,S100A6,ionradiation,"Radiation, Ionizing",2010,20531302,20531302_7,Oncogene,8.459
4791,SAG,ionradiation,"Alpha Particle",1991,1995511,1995511_3,"Health physics",1.271
4792,SAG,ionradiation,"Alpha Particle",2010,20352828,20352828_2,"Journal of nanoscience and nanotechnology",1.556
4793,SAG,ionradiation,"Alpha Particle",2012,22732388,22732388_5,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4795,SAG,ionradiation,"Alpha Particle",1996,8617584,8617584_6,"Health physics",1.271
4794,SAG,ionradiation,"Alpha Particle",1996,8759158,8759158_4,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4790,SAG,ionradiation,"Beta Particle",2013,23592773,23592773_6,"The Journal of biological chemistry",4.573
4796,SAG,ionradiation,"Gamma Ray",1996,8617584,8617584_6,"Health physics",1.271
93,SALL1,ionradiation,"Radiation, Ionizing",2001,11269346,11269346_2,Genome,1.424
17956,SALL4,ionradiation,"Gamma Ray",2015,26425897,26425897_12,"Health physics",1.271
4870,SAMHD1,ionradiation,"Gamma Ray",1994,7520995,7520995_5,"Mutation research",3.68
13687,SARM1,ionradiation,"Gamma Ray",1996,18966506,18966506_2,Talanta,3.545
1392,SARS,ionradiation,"Gamma Ray",2002,12236820,12236820_3,"Radiation research",2.911
1391,SARS,ionradiation,"Radiation, Ionizing",2007,17705642,17705642_10,"Radiation research",2.911
10303,SAT1,ionradiation,"Radiation, Ionizing",2014,25277523,25277523_6,"Cancer research",9.329
10301,SAV1,ionradiation,"Alpha Particle",2007,18072725,18072725_3,"Bioconjugate chemistry",4.513
6726,SBDS,ionradiation,"Radiation, Ionizing",2015,25870433,25870433_4,"Radiation protection dosimetry",0.913
9919,SBNO1,ionradiation,"Gamma Ray",1989,2671705,2671705_5,"Mutation research",3.68
9920,SBNO1,ionradiation,"Gamma Ray",1994,7520995,7520995_5,"Mutation research",3.68
13979,SCAI,ionradiation,"Radiation, Ionizing",2003,14500376,14500376_2,"Cancer research",9.329
5769,SCARA3,ionradiation,"Radiation, Ionizing",2013,23537707,23537707_3,"Leukemia research",2.351
4891,SCG2,ionradiation,"Gamma Ray",1982,6749654,6749654_4,"In vitro",0
4890,SCG2,ionradiation,"Gamma Ray",1994,8137287,8137287_12,"Cancer research",9.329
4888,SCG2,ionradiation,"Gamma Ray",1997,9192778,9192778_12,Blood,10.452
4889,SCG2,ionradiation,"Gamma Ray",1998,9736627,9736627_5,"The EMBO journal",10.434
4886,SCG2,ionradiation,"Radiation, Ionizing",2004,15140398,15140398_4,"Neoplasia (New York, N.Y.)",0
4887,SCG2,ionradiation,"Radiation, Ionizing",1995,9815917,9815917_3,"Clinical cancer research : an official journal of the American Association for Cancer Research",8.722
4729,SCGB1A1,ionradiation,"Alpha Particle",1999,10564954,10564954_10,"Radiation research",2.911
4728,SCGB1A1,ionradiation,"Alpha Particle",2008,18695412,18695412_3,"Health physics",1.271
4751,SCGB1A1,ionradiation,"Gamma Ray",2000,10757316,10757316_8,"International journal of radiation biology",1.687
4737,SCGB1A1,ionradiation,"Gamma Ray",2006,16644991,16644991_3,"Radiation protection dosimetry",0.913
4741,SCGB1A1,ionradiation,"Gamma Ray",2006,17072633,17072633_7,"Radiation and environmental biophysics",1.528
4742,SCGB1A1,ionradiation,"Gamma Ray",1992,1728052,1728052_14,"Radiation research",2.911
4747,SCGB1A1,ionradiation,"Gamma Ray",2007,17397880,17397880_4,"Mutation research",3.68
4735,SCGB1A1,ionradiation,"Gamma Ray",2008,18486481,18486481_1,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4743,SCGB1A1,ionradiation,"Gamma Ray",2008,18486481,18486481_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4730,SCGB1A1,ionradiation,"Gamma Ray",2009,19518855,19518855_3,"Physical review letters",7.512
4732,SCGB1A1,ionradiation,"Gamma Ray",2009,19828717,19828717_3,"Radiation protection dosimetry",0.913
4748,SCGB1A1,ionradiation,"Gamma Ray",2009,19828717,19828717_4,"Radiation protection dosimetry",0.913
4746,SCGB1A1,ionradiation,"Gamma Ray",2012,22424837,22424837_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4750,SCGB1A1,ionradiation,"Gamma Ray",2012,22768367,22768367_4,"Standards in genomic sciences",0
4731,SCGB1A1,ionradiation,"Gamma Ray",2013,23353087,23353087_6,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4736,SCGB1A1,ionradiation,"Gamma Ray",2014,24637100,24637100_14,"Nuclear medicine and biology",2.412
4738,SCGB1A1,ionradiation,"Gamma Ray",2014,24842666,24842666_2,"PloS one",3.234
4734,SCGB1A1,ionradiation,"Gamma Ray",2015,26449929,26449929_7,"Physics in medicine and biology",2.761
4744,SCGB1A1,ionradiation,"Gamma Ray",1985,3986761,3986761_7,"Cancer research",9.329
4749,SCGB1A1,ionradiation,"Gamma Ray",1984,6362884,6362884_3,"Cell and tissue kinetics",0
4745,SCGB1A1,ionradiation,"Gamma Ray",1997,9111197,9111197_9,Carcinogenesis,5.334
4739,SCGB1A1,ionradiation,"Gamma Ray",1998,9652813,9652813_10,"International journal of radiation biology",1.687
4733,SCGB1A1,ionradiation,"Gamma Ray",1998,9721836,9721836_2,"Health physics",1.271
4740,SCGB1A1,ionradiation,"Gamma Ray",1998,9814513,9814513_9,"Physics in medicine and biology",2.761
4724,SCGB1A1,ionradiation,"Radiation, Ionizing",2011,21624128,21624128_9,"Radiation oncology (London, England)",2.546
4725,SCGB1A1,ionradiation,"Radiation, Ionizing",2014,24842666,24842666_2,"PloS one",3.234
4727,SCGB1A1,ionradiation,"Radiation, Ionizing",1974,4596654,4596654_2,"The American journal of pathology",4.591
4726,SCGB1A1,ionradiation,"Radiation, Ionizing",1993,8297398,8297398_3,Bioelectromagnetics,1.705
9452,SCN10A,ionradiation,"Gamma Ray",2013,24184123,24184123_6,"European journal of surgical oncology : the journal of the European Society of Surgical Oncology and",3.009
9453,SCN10A,ionradiation,"Gamma Ray",2014,24842707,24842707_6,"Revista espanola de medicina nuclear e imagen molecular",1.054
9454,SCN10A,ionradiation,"Gamma Ray",1997,9074518,9074518_3,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",6.16
9451,SCN10A,ionradiation,"Radiation, Ionizing",2009,19193471,19193471_4,"Lung cancer (Amsterdam, Netherlands)",3.958
19511,SCN5A,ionradiation,"Beta Particle",2014,25068508,25068508_3,"PloS one",3.234
8189,SCO2,ionradiation,"Alpha Particle",2013,23786650,23786650_1,"International journal of radiation biology",1.687
8190,SCO2,ionradiation,"Alpha Particle",2013,23786650,23786650_10,"International journal of radiation biology",1.687
8188,SCO2,ionradiation,"Alpha Particle",2013,23786650,23786650_3,"International journal of radiation biology",1.687
16771,SDC1,ionradiation,"Gamma Ray",1982,7106248,7106248_2,Experientia,0
16770,SDC1,ionradiation,"Radiation, Ionizing",2013,23728345,23728345_5,Oncogene,8.459
18026,SDHC,ionradiation,"Radiation, Ionizing",2004,15517870,15517870_9,"Anticancer research",1.826
2535,SDHD,ionradiation,"Gamma Ray",2001,11205248,11205248_1,"Anticancer research",1.826
2537,SDHD,ionradiation,"Gamma Ray",2001,11205248,11205248_11,"Anticancer research",1.826
2536,SDHD,ionradiation,"Gamma Ray",2001,11205248,11205248_9,"Anticancer research",1.826
2534,SDHD,ionradiation,"Radiation, Ionizing",2004,15517870,15517870_9,"Anticancer research",1.826
4203,SDS,ionradiation,"Gamma Ray",2011,21509597,21509597_5,"Biological trace element research",1.748
4202,SDS,ionradiation,"Gamma Ray",1994,21607392,21607392_3,"Oncology reports",2.301
4205,SDS,ionradiation,"Gamma Ray",2012,22939941,22939941_1,"Mutation research",3.68
4204,SDS,ionradiation,"Gamma Ray",2013,23448012,23448012_5,"Journal of economic entomology",1.506
4201,SDS,ionradiation,"Gamma Ray",1998,9731474,9731474_2,"Indian journal of experimental biology",0.835
4199,SDS,ionradiation,"Radiation, Ionizing",2015,25870433,25870433_4,"Radiation protection dosimetry",0.913
4200,SDS,ionradiation,"Radiation, Ionizing",1998,9488723,9488723_4,"The Journal of biological chemistry",4.573
6650,SEC14L2,ionradiation,"Gamma Ray",2008,19049256,19049256_2,"Journal of the American Association for Laboratory Animal Science : JAALAS",1.118
6649,SEC14L2,ionradiation,"Gamma Ray",2009,19267556,19267556_2,"Radiation research",2.911
6647,SEC14L2,ionradiation,"Gamma Ray",2011,21250930,21250930_3,"International journal of radiation biology",1.687
6648,SEC14L2,ionradiation,"Gamma Ray",2013,23295730,23295730_3,"Journal of radiological protection : official journal of the Society for Radiological Protection",1.702
6646,SEC14L2,ionradiation,"Gamma Ray",1997,9473779,9473779_4,Neoplasma,1.865
6645,SEC14L2,ionradiation,"Radiation, Ionizing",2001,11353525,11353525_3,"Contemporary topics in laboratory animal science",0
12902,SELE,ionradiation,"Gamma Ray",2010,20426662,20426662_11,"Radiation research",2.911
12900,SELE,ionradiation,"Radiation, Ionizing",2004,14988223,14988223_1,Carcinogenesis,5.334
12901,SELE,ionradiation,"Radiation, Ionizing",2004,14988223,14988223_3,Carcinogenesis,5.334
12898,SELE,ionradiation,"Radiation, Ionizing",1995,8554599,8554599_1,"Biochemical and biophysical research communications",2.297
12899,SELE,ionradiation,"Radiation, Ionizing",1997,9269313,9269313_3,"International journal of radiation biology",1.687
736,SELL,ionradiation,"Alpha Particle",1998,9792419,9792419_7,"Histochemistry and cell biology",3.054
2304,SELP,ionradiation,"Gamma Ray",2007,17203768,17203768_6,"In vivo (Athens, Greece)",0.974
2301,SELP,ionradiation,"Radiation, Ionizing",1999,10381836,10381836_8,"Radiation research",2.911
2303,SELP,ionradiation,"Radiation, Ionizing",1999,10510901,10510901_2,"Radiation medicine",0
2302,SELP,ionradiation,"Radiation, Ionizing",2008,18273706,18273706_2,"Annals of biomedical engineering",3.195
5607,SELPLG,ionradiation,"Alpha Particle",1993,7683090,7683090_6,"Mutation research",3.68
5608,SELPLG,ionradiation,"Gamma Ray",2003,12562092,12562092_2,"Zeitschrift fur Naturforschung. C, Journal of biosciences",0
5609,SELPLG,ionradiation,"Gamma Ray",2007,22061959,22061959_2,"Meat science",2.615
5606,SELPLG,ionradiation,"Radiation, Ionizing",1993,7683090,7683090_6,"Mutation research",3.68
2422,SENP8,ionradiation,"Gamma Ray",1994,7847837,7847837_3,"Anticancer research",1.826
2421,SENP8,ionradiation,"Gamma Ray",1994,7848579,7848579_8,"Journal of Korean medical science",1.266
2553,SEPHS1,ionradiation,"Radiation, Ionizing",2006,16786570,16786570_4,"Journal of cellular physiology",3.839
4041,SERPINA2,ionradiation,"Gamma Ray",2015,25811404,25811404_2,"Dalton transactions (Cambridge, England : 2003)",4.197
10003,SERPINA3,ionradiation,"Gamma Ray",2007,18073524,18073524_6,"Cancer biology &amp; therapy",3.072
10002,SERPINA3,ionradiation,"Radiation, Ionizing",1998,9831377,9831377_1,"Acta oncologica (Stockholm, Sweden)",2.997
3898,SERPINA4,ionradiation,"Alpha Particle",2004,15145438,15145438_6,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3897,SERPINA4,ionradiation,"Alpha Particle",2013,24309010,24309010_3,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3896,SERPINA4,ionradiation,"Beta Particle",2013,23660084,23660084_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3910,SERPINA4,ionradiation,"Gamma Ray",2001,11214885,11214885_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3918,SERPINA4,ionradiation,"Gamma Ray",2001,11225698,11225698_3,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3915,SERPINA4,ionradiation,"Gamma Ray",2002,11839010,11839010_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3906,SERPINA4,ionradiation,"Gamma Ray",2002,11839034,11839034_3,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3911,SERPINA4,ionradiation,"Gamma Ray",2002,11839053,11839053_3,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3908,SERPINA4,ionradiation,"Gamma Ray",2002,11842800,11842800_7,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
3901,SERPINA4,ionradiation,"Gamma Ray",2006,16769217,16769217_3,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
